fighter_a,fighter_b,event_date,target,elo_diff,elo_momentum_diff,height_diff,reach_diff,age_diff,slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,days_since_last_diff,fight_rate_diff,opp_quality_diff,finish_rate_diff,ko_rate_diff,sub_rate_diff,win_streak_diff,kd_diff,same_stance,stance_?_vs_?,wc_Bantamweight,wc_Catch Weight,wc_Featherweight,wc_Flyweight,wc_Heavyweight,wc_Light Heavyweight,wc_Lightweight,wc_Middleweight,wc_Open Weight,wc_Super Heavyweight,wc_Welterweight,wc_Women's Bantamweight,wc_Women's Featherweight,wc_Women's Flyweight,wc_Women's Strawweight
Jake Hadley,Carlos Candelario,"November 05, 2022",0.0,31.29759445685795,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,-15.262352357075088,0.0,0.0,0.0,1,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Tamires Vidal,Ramona Pascual,"November 05, 2022",0.0,-0.4945226504637503,0.0,0,0,0,0,0,0,0,0,0,0,-147,-2.8988095238095237,-13.052199067321453,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Miranda Maverick,Shanna Young,"November 05, 2022",0.0,28.92894120010851,-2.915826560139976,0,0,0,0,0,0,0,0,0,0,49,1.358889184161573,2.325971380719693,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Alex Pereira,Israel Adesanya,"November 12, 2022",0.0,-33.69615915993586,-33.260019011442864,0,0,0,0,0,0,0,0,0,0,0,0.21833699243544036,4.0058871912569884,0.25,0.25,0.0,-5,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Dustin Poirier,Michael Chandler,"November 12, 2022",0.0,-31.153569818424103,7.771422265465844,0,0,0,0,0,0,0,0,0,0,147,0.055598794015251585,-3.7800270058805836,0.6666666666666666,0.5555555555555556,0.1111111111111111,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Chris Gutierrez,Frankie Edgar,"November 12, 2022",1.0,-8.244072359019128,0.508650398538748,0,0,0,0,0,0,0,0,0,0,-140,0.18633493694247005,1.8466829661736028,0.15000000000000002,-0.04999999999999999,0.2,-1,10.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dan Hooker,Claudio Puelles,"November 12, 2022",0.0,94.52624736684697,15.696991594270685,0,0,0,0,0,0,0,0,0,0,35,1.2715907742216246,-14.537851387620321,0.11538461538461542,0.38461538461538464,-0.2692307692307692,-1,-10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Renato Moicano,Brad Riddell,"November 12, 2022",0.0,-46.03042599558762,-31.72006332668525,0,0,0,0,0,0,0,0,0,0,119,-0.2861284481430113,-4.971732450229183,0.4,0.4,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ryan Spann,Dominick Reyes,"November 12, 2022",1.0,-72.9675794450227,-26.00834646282601,0,0,0,0,0,0,0,0,0,0,-378,0.2604898351337823,-23.77504638683604,-0.0714285714285714,-0.5714285714285714,0.5,0,10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Zhang Weili,Carla Esparza,"November 12, 2022",1.0,-38.11830736562206,-33.86185931084174,0,0,0,0,0,0,0,0,0,0,-35,0.10372347495089063,-48.59791785451989,0.125,-0.125,0.25,-3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Andre Petroski,Wellington Turman,"November 12, 2022",0.0,-14.895815979922645,2.3748254743118196,0,0,0,0,0,0,0,0,0,0,-77,0.6854327938071785,8.92776258776712,0.33333333333333337,-0.3333333333333333,0.6666666666666667,-1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Matt Frevola,Ottman Azaitar,"November 12, 2022",1.0,65.96853658139275,5.415233819091327,0,0,0,0,0,0,0,0,0,0,-497,0.8215693988985682,16.332252675518248,-0.6666666666666667,-0.6666666666666667,0.0,-1,10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Karolina Kowalkiewicz,Silvana Gomez Juarez,"November 12, 2022",0.0,-33.22402652431833,-33.36570158198742,0,0,0,0,0,0,0,0,0,0,7,-0.8620144110275689,2.0177483339007267,-0.5,-0.33333333333333337,-0.16666666666666669,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Michael Trizano,SeungWoo Choi,"November 12, 2022",0.0,-21.62668729381926,-2.806879366007479,0,0,0,0,0,0,0,0,0,0,7,-0.585407790626902,-27.5133361357623,0.08333333333333331,0.3333333333333333,-0.25,-1,-21.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Montel Jackson,Julio Arce,"November 12, 2022",0.0,54.882378894807744,59.39548979617825,0,0,0,0,0,0,0,0,0,0,203,-0.025169660882415457,-0.7717697782293271,-0.3,-0.04999999999999999,-0.25,5,-10.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Carlos Ulberg,Nicolae Negumereanu,"November 12, 2022",0.0,-1.8878425483899264,-2.458898812713869,0,0,0,0,0,0,0,0,0,0,35,0.4128837458353165,-5.090789223147112,0.5,0.5,0.0,-1,-10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Erin Blanchfield,Molly McCann,"November 12, 2022",1.0,-34.337015126918686,-64.90184151024164,0,0,0,0,0,0,0,0,0,0,49,0.5922107800175285,3.9587049759300044,-0.5,-0.25,-0.25,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Kennedy Nzechukwu,Ion Cutelaba,"November 19, 2022",0.0,37.098419033273785,27.879425357454465,0,0,0,0,0,0,0,0,0,0,63,-0.10247166423521525,-0.4103550135914702,-0.33333333333333337,-0.25,-0.08333333333333331,2,-10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Waldo Cortes Acosta,Chase Sherman,"November 19, 2022",1.0,8.978646432653022,-56.25915192822572,0,0,0,0,0,0,0,0,0,0,-112,1.9319468641114983,-0.2756828948358816,-1.0,-0.6,-0.4,-3,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Muslim Salikhov,Andre Fialho,"November 19, 2022",1.0,-23.36550190708249,-37.52310814806128,0,0,0,0,0,0,0,0,0,0,-35,-3.449012905698952,-37.42629668675863,-0.33333333333333337,-0.6666666666666667,0.3333333333333333,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Jack Della Maddalena,Danny Roberts,"November 19, 2022",1.0,10.783282906087834,-14.513368495056511,0,0,0,0,0,0,0,0,0,0,-35,0.6985979961642053,32.78808565117265,0.16666666666666663,0.33333333333333337,-0.16666666666666666,0,20.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Charles Johnson,Zhalgas Zhumagulov,"November 19, 2022",1.0,0.6194246178833964,-15.455608684429535,0,0,0,0,0,0,0,0,0,0,-49,0.9482475917196145,-16.63140979154923,-0.3333333333333333,0.0,-0.3333333333333333,0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jennifer Maia,Maryna Moroz,"November 19, 2022",1.0,-4.9010607403422455,-0.4822662204219341,0,0,0,0,0,0,0,0,0,0,-21,0.8858644046839654,2.2222740507204435,-0.25,0.0,-0.25,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Ricky Turcios,Kevin Natividad,"November 19, 2022",0.0,-60.86888219408888,0.0,0,0,0,0,0,0,0,0,0,0,-441,0.6552799566088118,18.182854622052446,-1.0,-1.0,0.0,-2,-1.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vanessa Demopoulos,Maria Oliveira,"November 19, 2022",1.0,9.413824130300327,13.033535777895395,0,0,0,0,0,0,0,0,0,0,-7,0.5823501275510208,-48.77098899896282,0.0,0.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Brady Hiestand,Fernie Garcia,"November 19, 2022",1.0,-2.072027380590498,0.0,0,0,0,0,0,0,0,0,0,0,252,-1.0482302295918366,-45.24758862433782,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Natalia Silva,Tereza Bleda,"November 19, 2022",1.0,-15.329689736233831,0.0,0,0,0,0,0,0,0,0,0,0,154,2.3717532467532467,14.564127121723686,0.0,0.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Miles Johns,Vince Morales,"November 19, 2022",1.0,26.8085010753432,-0.18807012258730538,0,0,0,0,0,0,0,0,0,0,105,-0.1843658976565603,14.434879507630967,0.5,0.0,0.5,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stephen Thompson,Kevin Holland,"December 03, 2022",0.0,21.590923452928337,-6.036309977386509,0,0,0,0,0,0,0,0,0,0,266,-2.03173198482933,8.096103871919468,-0.3363636363636363,0.06363636363636366,-0.4,4,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rafael Dos Anjos,Bryan Barberena,"December 03, 2022",0.0,-32.96347807337452,-33.88763869233753,0,0,0,0,0,0,0,0,0,0,-7,0.3964796607723793,-35.82261334042278,-0.08823529411764708,-0.2235294117647059,0.13529411764705881,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Matheus Nicolau,Matt Schnell,"December 03, 2022",1.0,54.62430129649147,30.365397577889553,0,0,0,0,0,0,0,0,0,0,112,-0.843914313173255,-0.41424497904154123,0.0,-0.25,0.25,1,20.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sergei Pavlovich,Tai Tuivasa,"December 03, 2022",1.0,-87.47885480546188,-27.53575444780313,0,0,0,0,0,0,0,0,0,0,35,-1.1384243811593076,-17.711201606060058,0.2222222222222222,0.2222222222222222,0.0,-1,20.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Eryk Anders,Kyle Daukaus,"December 03, 2022",0.0,-13.949886551449936,31.647701062952592,0,0,0,0,0,0,0,0,0,0,28,0.1437992125984251,-43.694504384583524,0.125,0.25,-0.125,3,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Roman Dolidze,Jack Hermansson,"December 03, 2022",0.0,49.67777522731012,29.236181504319575,0,0,0,0,0,0,0,0,0,0,-98,0.12391507166888172,18.136992830568488,0.32142857142857145,0.4642857142857143,-0.14285714285714285,1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Phil Rowe,Niko Price,"December 03, 2022",0.0,-122.46704592701053,-51.57924138940325,0,0,0,0,0,0,0,0,0,0,-126,-0.697711656338313,-13.938284636278468,0.36363636363636365,0.4545454545454546,-0.09090909090909091,-4,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Clay Guida,Scott Holtzman,"December 03, 2022",0.0,5.9466813151548195,-2.7694251793307103,0,0,0,0,0,0,0,0,0,0,-378,0.4058859662057608,-12.996710456925484,-0.13333333333333336,-0.33333333333333337,0.2,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Michael Johnson,Marc Diakiese,"December 03, 2022",0.0,-2.774226860357885,5.986153971403155,0,0,0,0,0,0,0,0,0,0,14,0.21656031257864639,-19.536021710864134,-0.036363636363636376,-0.018181818181818188,-0.018181818181818188,2,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Jonathan Pearce,Darren Elkins,"December 03, 2022",1.0,-4.685873850702592,3.9795367467334017,0,0,0,0,0,0,0,0,0,0,-84,-0.4474913566640497,-9.078091464508589,0.7142857142857143,0.45238095238095233,0.26190476190476186,0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Natan Levy,Genaro Valdez,"December 03, 2022",0.0,-18.54244796481612,0.0,0,0,0,0,0,0,0,0,0,0,-98,0.7730158730158732,-78.54959455676044,-1.0,-1.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Francis Marshall,Marcelo Rojo,"December 03, 2022",1.0,29.774980438020293,0.0,0,0,0,0,0,0,0,0,0,0,-294,-1.1595238095238094,-16.266943604890912,0.0,0.0,0.0,0,10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Yazmin Jauregui,Istela Nunes,"December 03, 2022",1.0,-14.670873437190494,0.0,0,0,0,0,0,0,0,0,0,0,-119,1.4923955811138014,6.465037164117803,-0.5,0.0,-0.5,-1,21.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Angela Hill,Emily Ducote,"December 03, 2022",0.0,34.370975129218095,44.736201078921795,0,0,0,0,0,0,0,0,0,0,-28,0.024181624245990463,-54.765536942550625,0.2727272727272727,0.18181818181818182,0.09090909090909091,4,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jan Blachowicz,Magomed Ankalaev,"December 10, 2022",0.0,-56.18808601418482,-33.49419029336218,0,0,0,0,0,0,0,0,0,0,77,0.08707230154290402,-22.49053834349843,0.0,-0.33333333333333337,0.3333333333333333,-1,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Paddy Pimblett,Jared Gordon,"December 10, 2022",1.0,43.121241099467625,-7.308492994241533,0,0,0,0,0,0,0,0,0,0,28,0.3568334874754133,10.73950712644887,0.75,0.5,0.25,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Santiago Ponzinibbio,Alex Morono,"December 10, 2022",0.0,-90.01979559443544,9.781349440962003,0,0,0,0,0,0,0,0,0,0,70,-0.6550145864346157,2.979376622253767,0.16666666666666669,0.2777777777777778,-0.1111111111111111,0,-11.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dricus Du Plessis,Darren Till,"December 10, 2022",0.0,-0.9117814781498055,3.849889604343616,0,0,0,0,0,0,0,0,0,0,-301,-0.07519711255440509,8.732820900283286,0.5,0.6666666666666667,-0.16666666666666666,-1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ilia Topuria,Bryce Mitchell,"December 10, 2022",1.0,4.5228153118093815,-0.4330218654010878,0,0,0,0,0,0,0,0,0,0,-14,0.4925791389222698,16.30843296128546,0.6666666666666666,0.6666666666666666,0.0,0,10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Jairzinho Rozenstruik,Chris Daukaus,"December 10, 2022",0.0,-44.33843886745103,-100.21012920923022,0,0,0,0,0,0,0,0,0,0,-70,0.008581649015841464,1.7307264822279649,-0.16666666666666663,-0.16666666666666663,0.0,-5,-10.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Edmen Shahbazyan,Dalcha Lungiambula,"December 10, 2022",0.0,9.11327102552923,27.390146055447076,0,0,0,0,0,0,0,0,0,0,252,-0.001182383218413019,-21.722024034721244,-0.4,-0.15000000000000002,-0.25,1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Chris Curtis,Joaquin Buckley,"December 10, 2022",0.0,1.6323510884876669,27.905970841714407,0,0,0,0,0,0,0,0,0,0,42,0.240108467891039,-23.160248163385177,0.0,0.0,0.0,0,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Billy Quarantillo,Alexander Hernandez,"December 10, 2022",1.0,-6.074906250450113,2.5105672447230063,0,0,0,0,0,0,0,0,0,0,98,0.10811307102842682,4.191559687131303,-0.5,-0.25,-0.25,0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TJ Brown,Erik Silva,"December 10, 2022",0.0,45.151094856078544,44.39476517909543,0,0,0,0,0,0,0,0,0,0,168,1.7992610837438425,-5.788080989486161,0.0,0.0,0.0,4,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Cameron Saaiman,Steven Koslow,"December 10, 2022",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Raul Rosas Jr.,Jay Perrin,"December 10, 2022",0.0,-33.44380179854443,0.0,0,0,0,0,0,0,0,0,0,0,-112,-2.4846938775510203,-23.764266830853785,0.0,0.0,0.0,-2,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Drew Dober,King Green,"December 17, 2022",1.0,50.70824008721752,28.437947535774583,0,0,0,0,0,0,0,0,0,0,-154,0.17537392157784604,-2.7434051417608316,0.5692307692307692,0.26153846153846155,0.3076923076923077,1,10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Arman Tsarukyan,Damir Ismagulov,"December 17, 2022",0.0,-21.147996911914106,9.716277673703871,0,0,0,0,0,0,0,0,0,0,-7,0.675844626329726,18.657873662367592,0.0,0.0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Amir Albazi,Alessandro Costa,"December 17, 2022",1.0,16.853460336018998,16.853460336018998,0,0,0,0,0,0,0,0,0,0,119,1.2423469387755104,1.373505584190525,0.5,0.0,0.5,2,20.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Alex Caceres,Julian Erosa,"December 17, 2022",1.0,-28.27786827158411,43.68521883404969,0,0,0,0,0,0,0,0,0,0,182,0.6491401281542655,13.066920396395972,-0.41758241758241754,-0.42857142857142855,0.010989010989011005,1,10.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Michal Oleksiejczuk,Cody Brundage,"December 17, 2022",0.0,27.207219281451444,-5.099179071187109,0,0,0,0,0,0,0,0,0,0,-28,-0.6327155439878656,-2.172599489444792,0.6,0.4,0.2,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Jared Cannonier,Sean Strickland,"December 17, 2022",0.0,-38.62459381166627,-38.980807279080864,0,0,0,0,0,0,0,0,0,0,0,-0.06657991767005478,-6.327414497288146,0.325,0.325,0.0,-2,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Matthew Semelsberger,Jake Matthews,"December 17, 2022",1.0,14.30028150549424,38.41563294126627,0,0,0,0,0,0,0,0,0,0,-49,0.6985501129886156,12.862011686368987,-0.05555555555555558,0.3888888888888889,-0.4444444444444444,1,30.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Said Nurmagomedov,Saidyokub Kakhramonov,"December 17, 2022",1.0,-32.019620066974085,-46.569704072364175,0,0,0,0,0,0,0,0,0,0,0,-0.15713479067516345,5.227241807968994,-0.5,0.5,-1.0,0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rafa Garcia,Maheshate,"December 17, 2022",0.0,58.53364724756193,47.69814513467577,0,0,0,0,0,0,0,0,0,0,-49,0.903252242926156,-44.40765768630331,0.25,0.0,0.25,4,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rinat Fakhretdinov,Bryan Battle,"December 17, 2022",0.0,-2.1650485579216365,15.89901316812643,0,0,0,0,0,0,0,0,0,0,63,-0.4384753901560625,-30.049428381918233,-1.0,-1.0,0.0,-1,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Manel Kape,David Dvorak,"December 17, 2022",0.0,-27.314222540665696,8.755095652870523,0,0,0,0,0,0,0,0,0,0,112,0.7022889052528227,-7.996713580556843,0.16666666666666669,0.5,-0.3333333333333333,1,-10.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Sergey Morozov,Journey Newson,"December 17, 2022",1.0,-26.58706950033843,-27.957641924420614,0,0,0,0,0,0,0,0,0,0,-49,0.9460203304030699,7.68114755367742,0.16666666666666669,-0.3333333333333333,0.5,1,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
